"Gubernatorial General Election Returns by County, National Summary (2006)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2006)","Dem. Votes","Dem. %","Rep. Candidate (2006)","Rep. Votes","Rep. %","Highest Other (2006)","Other Votes","Other %"
AR,"HOT SPRING",D,"Beebe, Mike",5312,61.4,"Hutchinson, Asa",3012,34.8,"Other/Unknown, ",324,3.7
AR,HOWARD,D,"Beebe, Mike",2090,64.2,"Hutchinson, Asa",1057,32.5,"Other/Unknown, ",108,3.3
AR,INDEPENDENCE,D,"Beebe, Mike",5608,56.1,"Hutchinson, Asa",3934,39.3,"Other/Unknown, ",460,4.6
AR,IZARD,D,"Beebe, Mike",2412,58.1,"Hutchinson, Asa",1534,36.9,"Other/Unknown, ",209,5
AR,JACKSON,D,"Beebe, Mike",3189,70.1,"Hutchinson, Asa",1036,22.8,"Other/Unknown, ",325,7.1
AR,JEFFERSON,D,"Beebe, Mike",14659,72.5,"Hutchinson, Asa",4955,24.5,"Other/Unknown, ",617,3
AR,JOHNSON,D,"Beebe, Mike",3372,55,"Hutchinson, Asa",2410,39.3,"Other/Unknown, ",352,5.7
AR,LAFAYETTE,D,"Beebe, Mike",1684,66.6,"Hutchinson, Asa",741,29.3,"Other/Unknown, ",103,4.1
AR,LAWRENCE,D,"Beebe, Mike",3227,66.7,"Hutchinson, Asa",1400,28.9,"Other/Unknown, ",209,4.3
AR,LEE,D,"Beebe, Mike",2233,76.1,"Hutchinson, Asa",621,21.2,"Other/Unknown, ",79,2.7
AR,LINCOLN,D,"Beebe, Mike",1960,69.8,"Hutchinson, Asa",757,27,"Other/Unknown, ",90,3.2
AR,"LITTLE RIVER",D,"Beebe, Mike",2552,67.6,"Hutchinson, Asa",1012,26.8,"Other/Unknown, ",213,5.6
AR,LOGAN,D,"Beebe, Mike",3525,53.9,"Hutchinson, Asa",2794,42.7,"Other/Unknown, ",221,3.4
AR,LONOKE,R,"Beebe, Mike",7768,48.4,"Hutchinson, Asa",7792,48.5,"Other/Unknown, ",505,3.1
AR,MADISON,R,"Beebe, Mike",2587,47.9,"Hutchinson, Asa",2650,49,"Other/Unknown, ",166,3.1
AR,MARION,R,"Beebe, Mike",2810,46.5,"Hutchinson, Asa",2858,47.2,"Other/Unknown, ",381,6.3
AR,MILLER,D,"Beebe, Mike",5466,56.1,"Hutchinson, Asa",3933,40.3,"Other/Unknown, ",352,3.6
AR,MISSISSIPPI,D,"Beebe, Mike",7119,70,"Hutchinson, Asa",2677,26.3,"Other/Unknown, ",380,3.7
AR,MONROE,D,"Beebe, Mike",1914,69.4,"Hutchinson, Asa",776,28.1,"Other/Unknown, ",67,2.4
AR,MONTGOMERY,D,"Beebe, Mike",1526,52.8,"Hutchinson, Asa",1207,41.8,"Other/Unknown, ",155,5.4
AR,NEVADA,D,"Beebe, Mike",1694,64.6,"Hutchinson, Asa",811,30.9,"Other/Unknown, ",116,4.4
AR,NEWTON,R,"Beebe, Mike",1519,43.3,"Hutchinson, Asa",1804,51.4,"Other/Unknown, ",185,5.3
AR,OUACHITA,D,"Beebe, Mike",4665,62.3,"Hutchinson, Asa",2647,35.3,"Other/Unknown, ",176,2.4
AR,PERRY,D,"Beebe, Mike",1918,52.6,"Hutchinson, Asa",1456,40,"Other/Unknown, ",270,7.4
AR,PHILLIPS,D,"Beebe, Mike",4934,71.3,"Hutchinson, Asa",1563,22.6,"Other/Unknown, ",419,6.1
AR,PIKE,D,"Beebe, Mike",1770,55.6,"Hutchinson, Asa",1317,41.4,"Other/Unknown, ",96,3
AR,POINSETT,D,"Beebe, Mike",4346,69.4,"Hutchinson, Asa",1793,28.7,"Other/Unknown, ",119,1.9
AR,POLK,R,"Beebe, Mike",2465,44,"Hutchinson, Asa",2831,50.6,"Other/Unknown, ",303,5.4
AR,POPE,R,"Beebe, Mike",6847,44.7,"Hutchinson, Asa",7778,50.7,"Other/Unknown, ",703,4.6
AR,PRAIRIE,D,"Beebe, Mike",1901,66,"Hutchinson, Asa",804,27.9,"Other/Unknown, ",174,6
AR,PULASKI,D,"Beebe, Mike",66821,60.8,"Hutchinson, Asa",38653,35.2,"Other/Unknown, ",4454,4.1
AR,RANDOLPH,D,"Beebe, Mike",2894,62.7,"Hutchinson, Asa",1403,30.4,"Other/Unknown, ",322,7
AR,SALINE,R,"Beebe, Mike",14754,46.2,"Hutchinson, Asa",15931,49.9,"Other/Unknown, ",1269,4
AR,SCOTT,D,"Beebe, Mike",1407,50.7,"Hutchinson, Asa",1230,44.3,"Other/Unknown, ",137,4.9
AR,SEARCY,R,"Beebe, Mike",1296,41.5,"Hutchinson, Asa",1629,52.2,"Other/Unknown, ",198,6.3
AR,SEBASTIAN,R,"Beebe, Mike",14971,47.1,"Hutchinson, Asa",16142,50.8,"Other/Unknown, ",665,2.1
AR,SEVIER,D,"Beebe, Mike",1959,64.8,"Hutchinson, Asa",956,31.6,"Other/Unknown, ",107,3.5
AR,SHARP,D,"Beebe, Mike",3159,56.6,"Hutchinson, Asa",2021,36.2,"Other/Unknown, ",406,7.3
AR,"ST. FRANCIS",D,"Beebe, Mike",4939,71.5,"Hutchinson, Asa",1769,25.6,"Other/Unknown, ",197,2.9
AR,STONE,D,"Beebe, Mike",2270,50.9,"Hutchinson, Asa",1956,43.8,"Other/Unknown, ",236,5.3
AR,UNION,D,"Beebe, Mike",6057,53,"Hutchinson, Asa",5222,45.7,"Other/Unknown, ",160,1.4
AR,"VAN BUREN",D,"Beebe, Mike",3007,54.4,"Hutchinson, Asa",2202,39.9,"Other/Unknown, ",314,5.7
AR,WASHINGTON,D,"Beebe, Mike",22836,50.7,"Hutchinson, Asa",20930,46.5,"Other/Unknown, ",1271,2.8
AR,WHITE,D,"Beebe, Mike",11670,55.6,"Hutchinson, Asa",8653,41.2,"Other/Unknown, ",670,3.2
AR,WOODRUFF,D,"Beebe, Mike",1907,76.4,"Hutchinson, Asa",473,19,"Other/Unknown, ",116,4.6
AR,YELL,D,"Beebe, Mike",2672,59.2,"Hutchinson, Asa",1582,35,"Other/Unknown, ",260,5.8
AZ,APACHE,D,"Napolitano, Janet",14475,77,"Munsil, Len",3627,19.3,"Other/Unknown, ",693,3.7
AZ,COCHISE,D,"Napolitano, Janet",21416,58.9,"Munsil, Len",14038,38.6,"Other/Unknown, ",923,2.5
AZ,COCONINO,D,"Napolitano, Janet",28551,74.5,"Munsil, Len",8879,23.2,"Other/Unknown, ",874,2.3
AZ,GILA,D,"Napolitano, Janet",10586,63.2,"Munsil, Len",5803,34.7,"Other/Unknown, ",358,2.1
AZ,GRAHAM,D,"Napolitano, Janet",4348,55.6,"Munsil, Len",3306,42.3,"Other/Unknown, ",161,2.1
AZ,GREENLEE,D,"Napolitano, Janet",1486,69.7,"Munsil, Len",588,27.6,"Other/Unknown, ",58,2.7
AZ,"LA PAZ",D,"Napolitano, Janet",2353,61.4,"Munsil, Len",1342,35,"Other/Unknown, ",138,3.6
AZ,MARICOPA,D,"Napolitano, Janet",538383,60.6,"Munsil, Len",332570,37.5,"Other/Unknown, ",16900,1.9
AZ,MOHAVE,D,"Napolitano, Janet",25400,55.1,"Munsil, Len",19588,42.5,"Other/Unknown, ",1130,2.5
AZ,NAVAJO,D,"Napolitano, Janet",17368,65,"Munsil, Len",8708,32.6,"Other/Unknown, ",658,2.5
AZ,PIMA,D,"Napolitano, Janet",195305,69.2,"Munsil, Len",82052,29.1,"Other/Unknown, ",4794,1.7
AZ,PINAL,D,"Napolitano, Janet",35428,61.9,"Munsil, Len",20716,36.2,"Other/Unknown, ",1117,2
AZ,"SANTA CRUZ",D,"Napolitano, Janet",6482,78.3,"Munsil, Len",1634,19.7,"Other/Unknown, ",160,1.9
AZ,YAVAPAI,D,"Napolitano, Janet",40848,56.2,"Munsil, Len",30203,41.6,"Other/Unknown, ",1588,2.2
AZ,YUMA,D,"Napolitano, Janet",17401,60.8,"Munsil, Len",10474,36.6,"Other/Unknown, ",735,2.6
CA,ALAMEDA,D,"Angelides, Phil",229217,56.5,"Schwarzenegger, Arnold",148322,36.6,"Other/Unknown, ",27839,6.9
CA,ALPINE,R,"Angelides, Phil",218,40.1,"Schwarzenegger, Arnold",295,54.2,"Other/Unknown, ",31,5.7
CA,AMADOR,R,"Angelides, Phil",3354,22.5,"Schwarzenegger, Arnold",10755,72.1,"Other/Unknown, ",810,5.4
CA,BUTTE,R,"Angelides, Phil",18672,27,"Schwarzenegger, Arnold",45591,65.8,"Other/Unknown, ",5005,7.2
CA,CALAVERAS,R,"Angelides, Phil",4268,23.7,"Schwarzenegger, Arnold",12691,70.4,"Other/Unknown, ",1057,5.9
CA,COLUSA,R,"Angelides, Phil",1104,22.2,"Schwarzenegger, Arnold",3665,73.8,"Other/Unknown, ",200,4
CA,"CONTRA COSTA",R,"Angelides, Phil",128578,42.5,"Schwarzenegger, Arnold",158565,52.4,"Other/Unknown, ",15370,5.1
CA,"DEL NORTE",R,"Angelides, Phil",2531,38.2,"Schwarzenegger, Arnold",3639,54.9,"Other/Unknown, ",464,7
CA,"EL DORADO",R,"Angelides, Phil",14535,21.4,"Schwarzenegger, Arnold",49771,73.4,"Other/Unknown, ",3531,5.2
CA,FRESNO,R,"Angelides, Phil",53605,30.4,"Schwarzenegger, Arnold",116534,66.1,"Other/Unknown, ",6224,3.5
CA,GLENN,R,"Angelides, Phil",1421,18.8,"Schwarzenegger, Arnold",5775,76.5,"Other/Unknown, ",353,4.7
CA,HUMBOLDT,R,"Angelides, Phil",20070,41.6,"Schwarzenegger, Arnold",23282,48.2,"Other/Unknown, ",4934,10.2
